소비일자,소비업종,성별,연령대,소비건수
20191006,스포츠/문화/레저,여성,20대,69995
20191006,스포츠/문화/레저,여성,30대,93188
20191006,스포츠/문화/레저,여성,40대,113903
20191006,스포츠/문화/레저,여성,50대,77004
20191006,스포츠/문화/레저,여성,60대,25626
20191006,여행/교통,남성,20대,39139
20191006,여행/교통,남성,30대,98033
20191006,여행/교통,남성,40대,112535
20191006,여행/교통,남성,50대,70173
20191006,여행/교통,남성,60대,26511
20191006,여행/교통,여성,20대,41218
20191006,여행/교통,여성,30대,69585
20191006,여행/교통,여성,40대,71343
20191006,여행/교통,여성,50대,49522
20191006,여행/교통,여성,60대,17113
20191006,요식/유흥,남성,20대,535176
20191006,요식/유흥,남성,30대,1091979
20191006,요식/유흥,남성,40대,1238861
20191006,요식/유흥,남성,50대,783967
20191006,요식/유흥,남성,60대,305184
20191006,요식/유흥,여성,20대,570167
20191006,요식/유흥,여성,30대,780336
20191006,요식/유흥,여성,40대,936072
20191006,요식/유흥,여성,50대,607246
20191006,요식/유흥,여성,60대,214808
20191006,의료,남성,20대,12677
20191006,의료,남성,30대,62331
20191006,의료,남성,40대,66383
20191006,의료,남성,50대,34437
20191006,의료,남성,60대,16596
20191006,의료,여성,20대,22714
20191006,의료,여성,30대,55771
20191006,의료,여성,40대,48318
20191006,의료,여성,50대,30298
20191006,의료,여성,60대,14259
20191006,자동차,남성,20대,13156
20191006,자동차,남성,30대,39289
20191006,자동차,남성,40대,36600
20191006,자동차,남성,50대,19570
20191006,자동차,남성,60대,7908
20191006,자동차,여성,20대,7225
20191006,자동차,여성,30대,17915
20191006,자동차,여성,40대,17477
20191006,자동차,여성,50대,11741
20191006,자동차,여성,60대,3758
20191006,주유,남성,20대,56839
20191006,주유,남성,30대,176858
20191006,주유,남성,40대,225937
20191006,주유,남성,50대,187324
20191006,주유,남성,60대,92315
20191006,주유,여성,20대,27421
20191006,주유,여성,30대,71208
20191006,주유,여성,40대,96426
20191006,주유,여성,50대,89772
20191006,주유,여성,60대,37292
20191006,패션/잡화,남성,20대,15876
20191006,패션/잡화,남성,30대,32116
20191006,패션/잡화,남성,40대,42948
20191006,패션/잡화,남성,50대,28068
20191006,패션/잡화,남성,60대,11260
20191006,패션/잡화,여성,20대,31371
20191006,패션/잡화,여성,30대,40218
20191006,패션/잡화,여성,40대,54821
20191006,패션/잡화,여성,50대,39334
20191006,패션/잡화,여성,60대,17263
20191006,편의점,남성,20대,402452
20191006,편의점,남성,30대,645925
20191006,편의점,남성,40대,575050
20191006,편의점,남성,50대,290882
20191006,편의점,남성,60대,80454
20191006,편의점,여성,20대,257046
20191006,편의점,여성,30대,283854
20191006,편의점,여성,40대,297965
20191006,편의점,여성,50대,185934
20191006,편의점,여성,60대,53159
20191006,할인점/마트,남성,20대,157315
20191006,할인점/마트,남성,30대,567661
20191006,할인점/마트,남성,40대,814354
20191006,할인점/마트,남성,50대,545165
20191006,할인점/마트,남성,60대,272204
20191006,할인점/마트,여성,20대,174889
20191006,할인점/마트,여성,30대,465077
20191006,할인점/마트,여성,40대,696758
20191006,할인점/마트,여성,50대,577917
20191006,할인점/마트,여성,60대,288014
20191007,가전/가구,남성,20대,12787
20191007,가전/가구,남성,30대,41581
20191007,가전/가구,남성,40대,68001
20191007,가전/가구,남성,50대,65256
20191007,가전/가구,남성,60대,33216
20191007,가전/가구,여성,20대,13826
20191007,가전/가구,여성,30대,36303
20191007,가전/가구,여성,40대,63141
20191007,가전/가구,여성,50대,61073
20191007,가전/가구,여성,60대,26467
20191007,가정생활/서비스,남성,20대,526
20191007,가정생활/서비스,남성,30대,4020
20191007,가정생활/서비스,남성,40대,4595
20191007,가정생활/서비스,남성,50대,2016
20191007,가정생활/서비스,남성,60대,1345
20191007,가정생활/서비스,여성,20대,1531
20191007,가정생활/서비스,여성,30대,21045
20191007,가정생활/서비스,여성,40대,9152
20191007,가정생활/서비스,여성,50대,2129
20191007,가정생활/서비스,여성,60대,1147
20191007,교육/학원,남성,20대,8178
20191007,교육/학원,남성,30대,35136
20191007,교육/학원,남성,40대,83004
20191007,교육/학원,남성,50대,29697
20191007,교육/학원,남성,60대,6829
20191007,교육/학원,여성,20대,14513
20191007,교육/학원,여성,30대,58710
20191007,교육/학원,여성,40대,92367
20191007,교육/학원,여성,50대,26978
20191007,교육/학원,여성,60대,7092
20191007,미용,남성,20대,17054
20191007,미용,남성,30대,28068
20191007,미용,남성,40대,31463
20191007,미용,남성,50대,22441
20191007,미용,남성,60대,8075
20191007,미용,여성,20대,37140
20191007,미용,여성,30대,34640
20191007,미용,여성,40대,39407
20191007,미용,여성,50대,35372
20191007,미용,여성,60대,14664
20191007,백화점/상품권/아울렛,남성,20대,15865
20191007,백화점/상품권/아울렛,남성,30대,53374
20191007,백화점/상품권/아울렛,남성,40대,54622
20191007,백화점/상품권/아울렛,남성,50대,30229
20191007,백화점/상품권/아울렛,남성,60대,17457
20191007,백화점/상품권/아울렛,여성,20대,34709
20191007,백화점/상품권/아울렛,여성,30대,88077
20191007,백화점/상품권/아울렛,여성,40대,93242
20191007,백화점/상품권/아울렛,여성,50대,72080
20191007,백화점/상품권/아울렛,여성,60대,39448
20191007,스포츠/문화/레저,남성,20대,76694
20191007,스포츠/문화/레저,남성,30대,76648
20191007,스포츠/문화/레저,남성,40대,80962
20191007,스포츠/문화/레저,남성,50대,61884
20191007,스포츠/문화/레저,남성,60대,26988
20191007,스포츠/문화/레저,여성,20대,39046
20191007,스포츠/문화/레저,여성,30대,40045
20191007,스포츠/문화/레저,여성,40대,61527
20191007,스포츠/문화/레저,여성,50대,57164
20191007,스포츠/문화/레저,여성,60대,22211
20191007,여행/교통,남성,20대,24089
20191007,여행/교통,남성,30대,67673
20191007,여행/교통,남성,40대,87076
20191007,여행/교통,남성,50대,63145
20191007,여행/교통,남성,60대,28128
20191007,여행/교통,여성,20대,29332
20191007,여행/교통,여성,30대,46340
20191007,여행/교통,여성,40대,52610
20191007,여행/교통,여성,50대,42195
20191007,여행/교통,여성,60대,15886
20191007,요식/유흥,남성,20대,400142
20191007,요식/유흥,남성,30대,831417
20191007,요식/유흥,남성,40대,955596
20191007,요식/유흥,남성,50대,658539
20191007,요식/유흥,남성,60대,272124
20191007,요식/유흥,여성,20대,462715
20191007,요식/유흥,여성,30대,660144
20191007,요식/유흥,여성,40대,822281
20191007,요식/유흥,여성,50대,576058
20191007,요식/유흥,여성,60대,204638
20191007,의료,남성,20대,58936
20191007,의료,남성,30대,283467
20191007,의료,남성,40대,378510
20191007,의료,남성,50대,288410
20191007,의료,남성,60대,252566
20191007,의료,여성,20대,111697
20191007,의료,여성,30대,320919
20191007,의료,여성,40대,335795
20191007,의료,여성,50대,311353
20191007,의료,여성,60대,222249
20191007,자동차,남성,20대,13064
20191007,자동차,남성,30대,40034
20191007,자동차,남성,40대,54167
20191007,자동차,남성,50대,43119
20191007,자동차,남성,60대,23295
20191007,자동차,여성,20대,7046
20191007,자동차,여성,30대,20421
20191007,자동차,여성,40대,27571
20191007,자동차,여성,50대,23154
20191007,자동차,여성,60대,9355
20191007,주유,남성,20대,42384
20191007,주유,남성,30대,143177
20191007,주유,남성,40대,221441
20191007,주유,남성,50대,201019
20191007,주유,남성,60대,109766
20191007,주유,여성,20대,22027
20191007,주유,여성,30대,61852
20191007,주유,여성,40대,95453
20191007,주유,여성,50대,90407
20191007,주유,여성,60대,39679
20191007,패션/잡화,남성,20대,8426
20191007,패션/잡화,남성,30대,16211
20191007,패션/잡화,남성,40대,20195
20191007,패션/잡화,남성,50대,16490
20191007,패션/잡화,남성,60대,10002
20191007,패션/잡화,여성,20대,19006
20191007,패션/잡화,여성,30대,23159
20191007,패션/잡화,여성,40대,32245
20191007,패션/잡화,여성,50대,32170
20191007,패션/잡화,여성,60대,19413
20191007,편의점,남성,20대,380241
20191007,편의점,남성,30대,628508
20191007,편의점,남성,40대,575253
20191007,편의점,남성,50대,299539
20191007,편의점,남성,60대,79884
20191007,편의점,여성,20대,260817
20191007,편의점,여성,30대,276063
20191007,편의점,여성,40대,289904
20191007,편의점,여성,50대,194401
20191007,편의점,여성,60대,53819
20191007,할인점/마트,남성,20대,130680
20191007,할인점/마트,남성,30대,440504
20191007,할인점/마트,남성,40대,617758
20191007,할인점/마트,남성,50대,424396
20191007,할인점/마트,남성,60대,242112
20191007,할인점/마트,여성,20대,153654
20191007,할인점/마트,여성,30대,431044
20191007,할인점/마트,여성,40대,626690
20191007,할인점/마트,여성,50대,532390
20191007,할인점/마트,여성,60대,289753
20191008,가전/가구,남성,20대,9737
20191008,가전/가구,남성,30대,28472
20191008,가전/가구,남성,40대,41207
20191008,가전/가구,남성,50대,41725
20191008,가전/가구,남성,60대,24800
20191008,가전/가구,여성,20대,9518
20191008,가전/가구,여성,30대,21415
20191008,가전/가구,여성,40대,32571
20191008,가전/가구,여성,50대,37553
20191008,가전/가구,여성,60대,19550
20191008,가정생활/서비스,남성,20대,514
20191008,가정생활/서비스,남성,30대,4869
20191008,가정생활/서비스,남성,40대,5420
20191008,가정생활/서비스,남성,50대,2162
20191008,가정생활/서비스,남성,60대,1426
20191008,가정생활/서비스,여성,20대,2091
20191008,가정생활/서비스,여성,30대,26768
20191008,가정생활/서비스,여성,40대,11522
20191008,가정생활/서비스,여성,50대,2738
20191008,가정생활/서비스,여성,60대,1216
20191008,교육/학원,남성,20대,8981
20191008,교육/학원,남성,30대,29523
20191008,교육/학원,남성,40대,73623
20191008,교육/학원,남성,50대,30850
20191008,교육/학원,남성,60대,7338
20191008,교육/학원,여성,20대,15276
20191008,교육/학원,여성,30대,43822
20191008,교육/학원,여성,40대,83426
20191008,교육/학원,여성,50대,27502
20191008,교육/학원,여성,60대,7329
20191008,미용,남성,20대,19815
20191008,미용,남성,30대,33231
20191008,미용,남성,40대,36477
20191008,미용,남성,50대,25115
20191008,미용,남성,60대,8422
20191008,미용,여성,20대,46548
20191008,미용,여성,30대,45185
20191008,미용,여성,40대,48890
20191008,미용,여성,50대,41239
20191008,미용,여성,60대,16914
20191008,백화점/상품권/아울렛,남성,20대,18296
20191008,백화점/상품권/아울렛,남성,30대,63798
20191008,백화점/상품권/아울렛,남성,40대,75875
20191008,백화점/상품권/아울렛,남성,50대,40546
20191008,백화점/상품권/아울렛,남성,60대,22904
20191008,백화점/상품권/아울렛,여성,20대,47120
20191008,백화점/상품권/아울렛,여성,30대,121567
20191008,백화점/상품권/아울렛,여성,40대,129298
20191008,백화점/상품권/아울렛,여성,50대,96791
20191008,백화점/상품권/아울렛,여성,60대,51214
20191008,스포츠/문화/레저,남성,20대,88660
20191008,스포츠/문화/레저,남성,30대,97808
20191008,스포츠/문화/레저,남성,40대,107873
20191008,스포츠/문화/레저,남성,50대,77315
20191008,스포츠/문화/레저,남성,60대,34040
20191008,스포츠/문화/레저,여성,20대,46525
20191008,스포츠/문화/레저,여성,30대,55309
20191008,스포츠/문화/레저,여성,40대,80679
20191008,스포츠/문화/레저,여성,50대,69114
20191008,스포츠/문화/레저,여성,60대,26343
20191008,여행/교통,남성,20대,25434
20191008,여행/교통,남성,30대,72022
20191008,여행/교통,남성,40대,93916
20191008,여행/교통,남성,50대,67562
20191008,여행/교통,남성,60대,28866
20191008,여행/교통,여성,20대,31007
20191008,여행/교통,여성,30대,49002
20191008,여행/교통,여성,40대,56490
20191008,여행/교통,여성,50대,43315
20191008,여행/교통,여성,60대,16820
20191008,요식/유흥,남성,20대,466111
20191008,요식/유흥,남성,30대,1017295
20191008,요식/유흥,남성,40대,1172902
20191008,요식/유흥,남성,50대,774150
20191008,요식/유흥,남성,60대,310290
20191008,요식/유흥,여성,20대,575475
20191008,요식/유흥,여성,30대,839941
20191008,요식/유흥,여성,40대,1011775
20191008,요식/유흥,여성,50대,676280
20191008,요식/유흥,여성,60대,241524
20191008,의료,남성,20대,55748
20191008,의료,남성,30대,252293
20191008,의료,남성,40대,345847
20191008,의료,남성,50대,263720
20191008,의료,남성,60대,227655
20191008,의료,여성,20대,109566
20191008,의료,여성,30대,289161
20191008,의료,여성,40대,320541
20191008,의료,여성,50대,299043
20191008,의료,여성,60대,214141
20191008,자동차,남성,20대,14323
20191008,자동차,남성,30대,45890
20191008,자동차,남성,40대,59168
20191008,자동차,남성,50대,46497
20191008,자동차,남성,60대,24608
20191008,자동차,여성,20대,7664
20191008,자동차,여성,30대,23765
20191008,자동차,여성,40대,30490
20191008,자동차,여성,50대,25465
20191008,자동차,여성,60대,11100
20191008,주유,남성,20대,48777
20191008,주유,남성,30대,161046
20191008,주유,남성,40대,245547
20191008,주유,남성,50대,224448
20191008,주유,남성,60대,127334
20191008,주유,여성,20대,24978
20191008,주유,여성,30대,69389
20191008,주유,여성,40대,104635
